# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-19 03:27:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D19-03-2024.00.26PE.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D19-03-2024.00.26PE-results.csv
#   diagnostic_file = models/notebooks/results/1D19-03-2024.00.26PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
-1209.87,0.997169,0.173261,4,31,0,1227.77,0.174783,1.89025,0.882707,0.0508738,0.427617,0.233082,0.169758,0.100589,0.673022,0.717104,0.251278,0.164854,0.0770418,0.719685,0.41379,0.416289,0.458678,0.0976778,0.159034,0.384945,0.652082,0.141742,0.174631,0.276757,0.0535487,0.333457,0.9228,0.0772,0.0262102,0.201955,0.0100687,0.0119917,0.0793974,0.191938,0.201955,0.131687,0.104308,0.0880222,0.0795989,0.0406086,0.0198236,0.0154189,0.0130755,0.012106,0,0.174783,2.06503,2.94774,2.99861,2.571,2.33792,2.16816,2.06757,1.39455,0.677443,0.426165,0.261311,0.184269,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00351734,0.00722387,0.0109264,0.016568,0.0262102,0.0288995,0.0338812,0.0497895,0.0955727,0.110126,0.131139,0.172953,0.182466,0.130727,0,0.719685,1.13348,1.54976,2.00844,2.10612,2.26515,2.6501,3.30218,3.44392,3.61855,3.89531,3.94886,3.6154,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1214.03,0.867962,0.173261,4,15,0,1230.81,0.896809,2.32724,0.784092,0.119169,0.498147,0.299463,0.13396,0.327391,0.590049,0.199094,0.263542,0.188366,0.0152174,0.32637,0.749414,0.951019,0.245566,0.03548,0.336938,0.545439,0.257811,0.448747,0.110283,0.206101,0.113947,1.1963,0.905684,0.0943157,0.0260191,0.215847,0.0034808,0.0085341,0.0874711,0.191598,0.215847,0.131161,0.0972185,0.0850297,0.0612896,0.0339728,0.0278398,0.02139,0.0177176,0.01745,0,0.896809,3.22405,4.00814,4.12731,3.62916,3.3297,3.19574,2.86835,2.2783,2.07921,1.81566,1.6273,1.61208,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00268173,0.00371668,0.00786361,0.0203537,0.0260191,0.0269588,0.0377599,0.0651497,0.0843099,0.132059,0.147456,0.181205,0.203075,0.0613916,0,0.32637,1.07578,2.0268,2.27237,2.30785,2.64479,3.19023,3.44804,3.89678,4.00707,4.21317,4.32712,3.13081,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1214.84,0.977641,0.173261,4,15,0,1231.88,0.714463,1.58011,0.723874,0.0583055,0.416385,0.170894,0.0619873,0.704911,0.837476,0.26844,1.21998,1.37113,0.00720649,1.0858,0.597519,0.381554,0.215582,0.0101563,0.322578,0.330262,0.402419,0.140545,1.15892,0.269807,0.0768754,0.317076,0.869263,0.130737,0.0156382,0.209553,0.00966217,0.0197407,0.095851,0.197684,0.209553,0.138185,0.116477,0.109476,0.054098,0.0234137,0.0179014,0.00528517,0.00134148,0.00133185,0,0.714463,2.29458,3.01845,3.07676,2.66037,2.48948,2.42749,1.72258,0.885103,0.616663,-0.603314,-1.97444,-1.98165,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00159881,0.00473537,0.00860702,0.0126055,0.0156382,0.0157978,0.0218117,0.0303474,0.0453827,0.0522309,0.166433,0.217979,0.235398,0.171434,0,1.0858,1.68332,2.06487,2.28045,2.29061,2.61319,2.94345,3.34587,3.48641,4.64533,4.91514,4.99201,4.67494,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1220.19,0.819794,0.173261,5,31,0,1236.39,0.529145,1.45678,0.57176,0.139413,0.478725,0.299612,0.17407,0.090845,0.61169,0.708489,0.0396289,0.0288585,0.102133,0.0331555,0.10294,0.102467,0.676483,0.0415258,0.0804862,0.654841,0.365842,0.623867,0.00948223,0.363625,0.0405111,0.191962,0.937061,0.0629393,0.021428,0.203979,0.0137484,0.0233376,0.100168,0.177435,0.203979,0.12638,0.093661,0.0786976,0.0718634,0.0389811,0.0191938,0.0184481,0.0179233,0.0161831,0,0.529145,1.98592,2.55768,2.6971,2.21837,1.91876,1.74469,1.65384,1.04215,0.333666,0.294038,0.265179,0.163046,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00858187,0.00887118,0.00983304,0.010894,0.021428,0.0223365,0.0242086,0.0465977,0.0671811,0.125369,0.126563,0.182065,0.189593,0.156478,0,0.0331555,0.136096,0.238562,0.915045,0.956571,1.03706,1.6919,2.05774,2.68161,2.69109,3.05471,3.09522,2.90326,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1218.03,0.992744,0.173261,5,31,0,1229.56,0.765178,1.57812,0.809751,0.147653,0.331211,0.306794,0.0363095,1.09549,1.30026,0.0888094,0.584459,0.0631751,0.0216911,0.0888275,0.0899652,0.157694,0.635226,0.0132912,1.16959,0.583202,0.317383,0.196169,0.00475283,0.43668,0.0745623,0.582327,0.833244,0.166756,0.0123092,0.224946,0.00829088,0.0178202,0.0863542,0.194068,0.224946,0.161523,0.118849,0.114611,0.0383231,0.0104415,0.00955422,0.0053256,0.00499956,0.00489228,0,0.765178,2.3433,3.15305,3.30071,2.96949,2.6627,2.62639,1.5309,0.230637,0.141827,-0.442631,-0.505806,-0.527498,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00465824,0.00509095,0.00557019,0.00652163,0.0123092,0.0124739,0.0401744,0.0719832,0.098871,0.1203,0.120873,0.187058,0.201538,0.112579,0,0.0888275,0.178793,0.336487,0.971713,0.985004,2.15459,2.7378,3.05518,3.25135,3.2561,3.69278,3.76734,3.18502,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1213.01,0.973179,0.173261,4,31,0,1235.36,0.421417,1.54383,0.571326,0.133949,0.200287,0.288426,0.214712,0.0926536,0.588036,0.794516,0.140108,0.500219,0.0340191,0.241859,1.22079,0.138496,0.388981,0.0801851,0.0789908,0.345964,0.26175,0.688912,1.21283,0.595299,0.0482793,0.769156,0.907435,0.0925649,0.0106758,0.181795,0.0125831,0.0191782,0.089802,0.159005,0.181795,0.148799,0.111516,0.0899683,0.0820069,0.045548,0.0205786,0.0178882,0.0108474,0.0104846,0,0.421417,1.96525,2.53658,2.67052,2.47024,2.18181,1.9671,1.87445,1.28641,0.491894,0.351786,-0.148432,-0.182452,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00145915,0.0018584,0.00629972,0.00723551,0.0106758,0.0115671,0.0125179,0.0176921,0.0229857,0.045777,0.153948,0.279196,0.293007,0.13578,0,0.241859,1.46265,1.60114,1.99012,2.07031,2.1493,2.49526,2.75701,3.44593,4.65876,5.25406,5.30234,4.53318,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1202.71,0.941707,0.173261,4,15,0,1222.62,0.799903,1.62258,0.647743,0.217442,0.335144,0.220192,0.0747495,0.345831,0.756768,0.601328,0.315638,0.57858,0.158384,0.442712,0.249612,0.380481,0.893631,0.0403202,0.110118,0.605786,0.719678,0.451924,0.185567,0.874556,0.0960123,0.470178,0.943095,0.056905,0.0123082,0.201518,0.00752485,0.0167453,0.0848338,0.162136,0.201518,0.144133,0.115647,0.107318,0.0759414,0.0356302,0.0195283,0.0142425,0.00798566,0.00681594,0,0.799903,2.42248,3.07023,3.28767,2.95252,2.73233,2.65758,2.31175,1.55498,0.953655,0.638017,0.0594365,-0.0989471,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00172259,0.00268195,0.00344235,0.00503612,0.0123082,0.0128146,0.0143064,0.0262192,0.0538483,0.0846135,0.101866,0.244256,0.26887,0.168015,0,0.442712,0.692324,1.07281,1.96644,2.00676,2.11687,2.72266,3.44234,3.89426,4.07983,4.95438,5.0504,4.58022,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1206.86,0.976356,0.173261,5,31,0,1215.46,0.775263,1.75774,0.588949,0.430939,0.561548,0.162633,0.141841,0.649357,1.30543,0.270564,0.579788,0.313582,0.376109,0.492589,0.411811,0.803584,0.225628,1.26357,0.924964,0.466394,0.204278,0.0229693,0.0398185,0.0999895,0.535755,0.554368,0.876951,0.123049,0.0062945,0.252617,0.00723539,0.0157092,0.0911026,0.164175,0.252617,0.144074,0.122449,0.106256,0.0555062,0.0150453,0.0114788,0.00642832,0.00469798,0.00322529,0,0.775263,2.533,3.12195,3.55289,2.99134,2.82871,2.68687,2.03751,0.732082,0.461517,-0.118271,-0.431852,-0.807961,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000910341,0.00148982,0.00224895,0.0050231,0.0062945,0.0222701,0.0561603,0.0895327,0.109824,0.112376,0.116941,0.129239,0.220835,0.126855,0,0.492589,0.9044,1.70798,1.93361,3.19718,4.12215,4.58854,4.79282,4.81579,4.85561,4.9556,5.49135,4.93698,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1206.17,1,0.173261,4,15,0,1215.43,0.85319,1.87469,0.540786,0.205227,0.528438,0.217798,0.114008,0.501391,1.10407,0.366283,0.905875,0.464349,0.360883,1.03216,0.226947,0.163726,0.994347,0.433442,0.522132,0.606885,0.209208,0.0284756,0.0220272,0.0754619,0.452816,0.656516,0.808054,0.191946,0.0193594,0.231028,0.00716097,0.0168077,0.109566,0.188164,0.231028,0.136197,0.109541,0.0977384,0.059199,0.0196255,0.0136065,0.00549958,0.00345673,0.00240955,0,0.85319,2.72788,3.26867,3.47389,2.94546,2.72766,2.61365,2.11226,1.00818,0.641901,-0.263975,-0.728324,-1.08921,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00172633,0.00484603,0.00608062,0.00716231,0.0193594,0.029863,0.0503377,0.0923549,0.113846,0.117134,0.119743,0.129129,0.203086,0.105331,0,1.03216,1.25911,1.42284,2.41718,2.85062,3.37276,3.97964,4.18885,4.21733,4.23935,4.31482,4.76763,4.11111,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1210.18,0.888124,0.173261,4,15,0,1220.48,1.05716,1.74411,0.568771,0.0767656,0.282731,0.385274,0.22537,0.676447,1.67111,0.20538,0.225125,0.133868,0.502708,0.15505,0.438017,0.294011,0.553358,0.412351,0.23948,1.072,0.147456,0.0260918,0.0370598,0.0457451,0.111309,0.751942,0.816386,0.183614,0.0196866,0.217867,0.00693845,0.0199702,0.114246,0.201768,0.217867,0.164212,0.111707,0.0891671,0.0453343,0.0085246,0.0069419,0.00554253,0.00484808,0.00293256,0,1.05716,2.80127,3.37004,3.44681,3.16408,2.7788,2.55343,1.87699,0.205877,0.000496857,-0.224628,-0.358496,-0.861204,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00466226,0.0054442,0.0084365,0.0113201,0.0196866,0.0297339,0.0377795,0.110363,0.127897,0.131278,0.136235,0.142611,0.159403,0.0751504,0,0.15505,0.593067,0.887078,1.44044,1.85279,2.09227,3.16427,3.31173,3.33782,3.37488,3.42062,3.53193,2.77999,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1201.78,0.982075,0.173261,4,15,0,1217.84,0.393426,1.31952,1.00381,0.252102,0.511105,0.230295,0.116684,0.187967,0.753738,0.222457,0.319081,0.666461,0.547538,0.711744,0.616275,0.564145,0.310171,0.39035,0.805719,0.077368,0.503868,0.120426,0.578313,0.396955,0.815241,0.5436,0.933003,0.066997,0.00860597,0.221587,0.0113811,0.0168674,0.0631115,0.17221,0.221587,0.132915,0.105574,0.093947,0.0778484,0.0366358,0.0293288,0.0213166,0.0109466,0.00633119,0,0.393426,1.71295,2.71675,2.96886,2.45775,2.22746,2.11077,1.92281,1.16907,0.946611,0.62753,-0.0389312,-0.586469,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000951345,0.00193841,0.00358996,0.00631095,0.00860597,0.0127153,0.0284607,0.0307501,0.0508948,0.0574082,0.10236,0.152239,0.344019,0.199756,0,0.711744,1.32802,1.89216,2.20233,2.59268,3.3984,3.47577,3.97964,4.10007,4.67838,5.07533,5.89057,5.34697,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1209.79,0.865331,0.173261,4,15,0,1218.89,0.661567,1.74785,0.368964,0.0806575,0.195051,0.404531,0.0252294,0.732117,0.701535,0.510679,0.134846,0.110901,0.633274,0.0658632,0.308031,0.255071,0.759017,0.416173,0.0752661,1.19883,0.20756,0.488638,0.249808,0.127756,0.194864,0.370639,0.90763,0.0923695,0.0110043,0.190247,0.0109056,0.0211332,0.121353,0.175504,0.190247,0.156533,0.104453,0.101851,0.048979,0.024285,0.0145731,0.0127347,0.0113979,0.0060506,0,0.661567,2.40942,2.77838,2.85904,2.66399,2.25946,2.23423,1.50211,0.800578,0.289899,0.155053,0.0441524,-0.589122,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00274644,0.00293341,0.00399163,0.0051514,0.0110043,0.0166842,0.0179884,0.0596539,0.0734144,0.119672,0.153633,0.174569,0.212127,0.14643,0,0.0658632,0.373894,0.628965,1.38798,1.80416,1.87942,3.07826,3.28582,3.77445,4.02426,4.15202,4.34688,3.97624,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1210.1,0.967195,0.173261,4,31,0,1219.74,0.699847,1.73145,0.354977,0.085657,0.163801,0.310481,0.0278276,0.763653,0.708903,0.605442,0.166156,0.114146,0.676931,0.084211,0.254546,0.351843,0.737521,0.41753,0.0681574,1.3804,0.172928,0.438815,0.202845,0.134768,0.218822,0.390003,0.902925,0.0970749,0.010238,0.183296,0.0103726,0.0208847,0.117974,0.168249,0.183296,0.155602,0.114071,0.11094,0.0516938,0.0254429,0.0138876,0.0117616,0.0104928,0.00533218,0,0.699847,2.4313,2.78627,2.87193,2.70813,2.39765,2.36982,1.60617,0.897265,0.291824,0.125667,0.0115212,-0.66541,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00245466,0.00267033,0.00344439,0.00489684,0.010238,0.0155435,0.0166398,0.0661683,0.0786597,0.121991,0.149424,0.170982,0.212806,0.144081,0,0.084211,0.338757,0.6906,1.42812,1.84565,1.91381,3.29421,3.46714,3.90596,4.1088,4.24357,4.46239,4.07239,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1210.04,0.997885,0.173261,4,31,0,1223.37,0.656951,1.47498,0.469745,0.199036,0.265972,0.242063,0.225278,0.300087,0.455875,0.667159,0.139581,0.261724,0.729158,1.20388,0.0739027,0.385606,0.325241,0.651638,0.0678912,0.0805964,0.197673,0.0229478,0.686714,0.945751,0.279955,0.0801685,0.951249,0.0487509,0.014218,0.189722,0.0115288,0.0222379,0.0972009,0.155481,0.189722,0.145415,0.114151,0.0911265,0.0675023,0.0427892,0.0219579,0.0190973,0.0146996,0.00708985,0,0.656951,2.13193,2.60168,2.80072,2.53474,2.29268,2.0674,1.76731,1.31144,0.644281,0.5047,0.242976,-0.486182,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00194619,0.00648672,0.00698427,0.0102704,0.014218,0.0272798,0.0291961,0.0316467,0.0385635,0.0394587,0.0784113,0.201889,0.267114,0.246535,0,1.20388,1.27779,1.66339,1.98863,2.64027,2.70816,2.78876,2.98643,3.00938,3.6961,4.64185,4.9218,4.84163,1,1,1,1,1,1,1,1,1,1,1,1,-1
